id,defects
109109,0.19
109110,0.25
109111,0.34
109112,0.58
109113,0.47
109114,0.36
109115,0.33
109116,0.16
109117,0.26
109118,0.18
109119,0.13
109120,0.14
109121,0.22
109122,0.08
109123,0.47
109124,0.27
109125,0.35
109126,0.03
109127,0.62
109128,0.39
109129,0.16
109130,0.45
109131,0.13
109132,0.2
109133,0.32
109134,0.13
109135,0.22
109136,0.07
109137,0.23
109138,0.28
109139,0.16
109140,0.2
109141,0.23
109142,0.17
109143,0.62
109144,0.39
109145,0.15
109146,0.25
109147,0.46
109148,0.29
109149,0.33
109150,0.31
109151,0.16
109152,0.56
109153,0.29
109154,0.71
109155,0.73
109156,0.41
109157,0.18
109158,0.37
109159,0.45
109160,0.47
109161,0.46
109162,0.13
109163,0.09
109164,0.27
109165,0.48
109166,0.1
109167,0.32
109168,0.28
109169,0.25
109170,0.3
109171,0.25
109172,0.19
109173,0.2
109174,0.08
109175,0.42
109176,0.23
109177,0.29
109178,0.23
109179,0.31
109180,0.31
109181,0.38
109182,0.28
109183,0.58
109184,0.07
109185,0.5
109186,0.23
109187,0.36
109188,0.07
109189,0.54
109190,0.29
109191,0.33
109192,0.22
109193,0.45
109194,0.19
109195,0.48
109196,0.44
109197,0.24
109198,0.31
109199,0.31
109200,0.61
109201,0.19
109202,0.34
109203,0.33
109204,0.39
109205,0.35
109206,0.18
109207,0.32
109208,0.54
109209,0.27
109210,0.48
109211,0.51
109212,0.76
109213,0.38
109214,0.07
109215,0.3
109216,0.34
109217,0.39
109218,0.19
109219,0.18
109220,0.17
109221,0.16
109222,0.25
109223,0.28
109224,0.25
109225,0.2
109226,0.39
109227,0.3
109228,0.21
109229,0.34
109230,0.46
109231,0.16
109232,0.2
109233,0.03
109234,0.33
109235,0.41
109236,0.03
109237,0.38
109238,0.47
109239,0.59
109240,0.36
109241,0.05
109242,0.53
109243,0.57
109244,0.07
109245,0.7
109246,0.63
109247,0.2
109248,0.27
109249,0.29
109250,0.18
109251,0.29
109252,0.46
109253,0.38
109254,0.7
109255,0.31
109256,0.02
109257,0.39
109258,0.19
109259,0.32
109260,0.37
109261,0.56
109262,0.5
109263,0.71
109264,0.52
109265,0.17
109266,0.28
109267,0.26
109268,0.38
109269,0.5
109270,0.5
109271,0.26
109272,0.29
109273,0.15
109274,0.7
109275,0.06
109276,0.21
109277,0.34
109278,0.37
109279,0.81
109280,0.41
109281,0.32
109282,0.34
109283,0.15
109284,0.32
109285,0.28
109286,0.55
109287,0.44
109288,0.28
109289,0.36
109290,0.24
109291,0.25
109292,0.33
109293,0.37
109294,0.75
109295,0.06
109296,0.3
109297,0.07
109298,0.31
109299,0.26
109300,0.14
109301,0.39
109302,0.02
109303,0.77
109304,0.36
109305,0.9
109306,0.26
109307,0.37
109308,0.24
109309,0.36
109310,0.66
109311,0.22
109312,0.26
109313,0.27
109314,0.4
109315,0.68
109316,0.17
109317,0.37
109318,0.57
109319,0.33
109320,0.38
109321,0.23
109322,0.21
109323,0.16
109324,0.16
109325,0.3
109326,0.41
109327,0.54
109328,0.41
109329,0.57
109330,0.58
109331,0.38
109332,0.55
109333,0.4
109334,0.12
109335,0.15
109336,0.44
109337,0.31
109338,0.25
109339,0.08
109340,0.5
109341,0.4
109342,0.27
109343,0.4
109344,0.48
109345,0.21
109346,0.4
109347,0.12
109348,0.31
109349,0.27
109350,0.1
109351,0.38
109352,0.33
109353,0.27
109354,0.51
109355,0.42
109356,0.44
109357,0.55
109358,0.49
109359,0.29
109360,0.48
109361,0.34
109362,0.43
109363,0.17
109364,0.76
109365,0.2
109366,0.17
109367,0.45
109368,0.37
109369,0.06
109370,0.14
109371,0.17
109372,0.13
109373,0.05
109374,0.57
109375,0.16
109376,0.41
109377,0.24
109378,0.33
109379,0.64
109380,0.26
109381,0.45
109382,0.03
109383,0.38
109384,0.3
109385,0.18
109386,0.34
109387,0.31
109388,0.12
109389,0.42
109390,0.35
109391,0.36
109392,0.3
109393,0.16
109394,0.15
109395,0.63
109396,0.85
109397,0.32
109398,0.41
109399,0.58
109400,0.3
109401,0.13
109402,0.32
109403,0.28
109404,0.35
109405,0.3
109406,0.24
109407,0.28
109408,0.29
109409,0.27
109410,0.52
109411,0.39
109412,0.13
109413,0.4
109414,0.65
109415,0.08
109416,0.26
109417,0.23
109418,0.28
109419,0.09
109420,0.44
109421,0.23
109422,0.19
109423,0.21
109424,0.06
109425,0.29
109426,0.23
109427,0.57
109428,0.57
109429,0.4
109430,0.29
109431,0.13
109432,0.46
109433,0.14
109434,0.41
109435,0.24
109436,0.57
109437,0.83
109438,0.46
109439,0.47
109440,0.33
109441,0.15
109442,0.56
109443,0.19
109444,0.25
109445,0.36
109446,0.28
109447,0.24
109448,0.21
109449,0.39
109450,0.2
109451,0.41
109452,0.76
109453,0.43
109454,0.48
109455,0.36
109456,0.25
109457,0.67
109458,0.4
109459,0.25
109460,0.32
109461,0.29
109462,0.38
109463,0.17
109464,0.47
109465,0.39
109466,0.03
109467,0.69
109468,0.41
109469,0.25
109470,0.59
109471,0.54
109472,0.85
109473,0.25
109474,0.19
109475,0.2
109476,0.65
109477,0.28
109478,0.55
109479,0.21
109480,0.36
109481,0.3
109482,0.36
109483,0.3
109484,0.09
109485,0.46
109486,0.46
109487,0.35
109488,0.24
109489,0.35
109490,0.11
109491,0.21
109492,0.18
109493,0.19
109494,0.36
109495,0.26
109496,0.33
109497,0.68
109498,0.19
109499,0.29
109500,0.9
109501,0.1
109502,0.37
109503,0.41
109504,0.08
109505,0.33
109506,0.16
109507,0.26
109508,0.28
109509,0.29
109510,0.09
109511,0.49
109512,0.3
109513,0.22
109514,0.29
109515,0.31
109516,0.47
109517,0.28
109518,0.12
109519,0.11
109520,0.17
109521,0.46
109522,0.34
109523,0.31
109524,0.26
109525,0.35
109526,0.19
109527,0.58
109528,0.2
109529,0.22
109530,0.19
109531,0.07
109532,0.09
109533,0.07
109534,0.24
109535,0.36
109536,0.3
109537,0.31
109538,0.26
109539,0.31
109540,0.35
109541,0.21
109542,0.65
109543,0.28
109544,0.03
109545,0.53
109546,0.48
109547,0.16
109548,0.33
109549,0.59
109550,0.44
109551,0.25
109552,0.14
109553,0.24
109554,0.38
109555,0.18
109556,0.34
109557,0.31
109558,0.16
109559,0.16
109560,0.31
109561,0.13
109562,0.08
109563,0.22
109564,0.45
109565,0.27
109566,0.23
109567,0.14
109568,0.21
109569,0.18
109570,0.44
109571,0.22
109572,0.16
109573,0.28
109574,0.4
109575,0.21
109576,0.21
109577,0.37
109578,0.57
109579,0.24
109580,0.59
109581,0.4
109582,0.3
109583,0.08
109584,0.05
109585,0.14
109586,0.33
109587,0.32
109588,0.39
109589,0.38
109590,0.43
109591,0.33
109592,0.17
109593,0.27
109594,0.49
109595,0.69
109596,0.27
109597,0.33
109598,0.2
109599,0.22
109600,0.24
109601,0.07
109602,0.59
109603,0.32
109604,0.49
109605,0.65
109606,0.54
109607,0.17
109608,0.22
109609,0.1
109610,0.19
109611,0.19
109612,0.13
109613,0.42
109614,0.33
109615,0.21
109616,0.32
109617,0.08
109618,0.3
109619,0.18
109620,0.12
109621,0.16
109622,0.42
109623,0.66
109624,0.22
109625,0.38
109626,0.42
109627,0.13
109628,0.27
109629,0.25
109630,0.84
109631,0.78
109632,0.15
109633,0.37
109634,0.51
109635,0.19
109636,0.55
109637,0.79
109638,0.22
109639,0.19
109640,0.76
109641,0.24
109642,0.12
109643,0.08
109644,0.41
109645,0.41
109646,0.21
109647,0.11
109648,0.1
109649,0.18
109650,0.3
109651,0.51
109652,0.25
109653,0.32
109654,0.32
109655,0.37
109656,0.31
109657,0.27
109658,0.27
109659,0.31
109660,0.28
109661,0.06
109662,0.25
109663,0.81
109664,0.26
109665,0.44
109666,0.11
109667,0.2
109668,0.53
109669,0.81
109670,0.32
109671,0.58
109672,0.12
109673,0.51
109674,0.16
109675,0.22
109676,0.43
109677,0.36
109678,0.69
109679,0.2
109680,0.4
109681,0.17
109682,0.26
109683,0.5
109684,0.31
109685,0.42
109686,0.64
109687,0.76
109688,0.33
109689,0.16
109690,0.55
109691,0.25
109692,0.34
109693,0.76
109694,0.15
109695,0.17
109696,0.17
109697,0.3
109698,0.49
109699,0.33
109700,0.29
109701,0.16
109702,0.09
109703,0.34
109704,0.17
109705,0.52
109706,0.32
109707,0.31
109708,0.05
109709,0.05
109710,0.22
109711,0.15
109712,0.91
109713,0.15
109714,0.36
109715,0.22
109716,0.42
109717,0.36
109718,0.1
109719,0.29
109720,0.18
109721,0.33
109722,0.36
109723,0.65
109724,0.26
109725,0.24
109726,0.21
109727,0.41
109728,0.46
109729,0.08
109730,0.58
109731,0.51
109732,0.11
109733,0.16
109734,0.21
109735,0.3
109736,0.34
109737,0.61
109738,0.38
109739,0.52
109740,0.29
109741,0.14
109742,0.22
109743,0.16
109744,0.2
109745,0.48
109746,0.58
109747,0.25
109748,0.31
109749,0.32
109750,0.05
109751,0.37
109752,0.41
109753,0.41
109754,0.06
109755,0.17
109756,0.15
109757,0.41
109758,0.3
109759,0.17
109760,0.43
109761,0.29
109762,0.83
109763,0.34
109764,0.3
109765,0.36
109766,0.43
109767,0.4
109768,0.24
109769,0.2
109770,0.4
109771,0.41
109772,0.31
109773,0.22
109774,0.17
109775,0.1
109776,0.3
109777,0.2
109778,0.08
109779,0.15
109780,0.26
109781,0.33
109782,0.55
109783,0.27
109784,0.49
109785,0.63
109786,0.27
109787,0.63
109788,0.43
109789,0.52
109790,0.17
109791,0.24
109792,0.06
109793,0.18
109794,0.44
109795,0.65
109796,0.28
109797,0.67
109798,0.25
109799,0.21
109800,0.16
109801,0.26
109802,0.21
109803,0.33
109804,0.51
109805,0.24
109806,0.25
109807,0.32
109808,0.33
109809,0.45
109810,0.23
109811,0.23
109812,0.15
109813,0.46
109814,0.16
109815,0.08
109816,0.37
109817,0.28
109818,0.54
109819,0.07
109820,0.34
109821,0.16
109822,0.41
109823,0.25
109824,0.3
109825,0.36
109826,0.07
109827,0.17
109828,0.1
109829,0.31
109830,0.57
109831,0.2
109832,0.3
109833,0.3
109834,0.22
109835,0.65
109836,0.31
109837,0.26
109838,0.23
109839,0.26
109840,0.25
109841,0.29
109842,0.29
109843,0.32
109844,0.02
109845,0.17
109846,0.37
109847,0.39
109848,0.37
109849,0.32
109850,0.25
109851,0.27
109852,0.31
109853,0.26
109854,0.22
109855,0.28
109856,0.09
109857,0.42
109858,0.33
109859,0.12
109860,0.72
109861,0.1
109862,0.16
109863,0.48
109864,0.09
109865,0.59
109866,0.15
109867,0.07
109868,0.38
109869,0.32
109870,0.15
109871,0.48
109872,0.46
109873,0.45
109874,0.22
109875,0.18
109876,0.16
109877,0.69
109878,0.28
109879,0.19
109880,0.34
109881,0.24
109882,0.26
109883,0.26
109884,0.43
109885,0.51
109886,0.43
109887,0.44
109888,0.19
109889,0.05
109890,0.48
109891,0.57
109892,0.18
109893,0.26
109894,0.22
109895,0.39
109896,0.39
109897,0.22
109898,0.13
109899,0.22
109900,0.34
109901,0.17
109902,0.53
109903,0.16
109904,0.2
109905,0.39
109906,0.33
109907,0.35
109908,0.25
109909,0.31
109910,0.31
109911,0.28
109912,0.06
109913,0.31
109914,0.38
109915,0.51
109916,0.27
109917,0.2
109918,0.33
109919,0.48
109920,0.28
109921,0.32
109922,0.3
109923,0.64
109924,0.14
109925,0.3
109926,0.51
109927,0.3
109928,0.38
109929,0.57
109930,0.62
109931,0.32
109932,0.21
109933,0.27
109934,0.36
109935,0.41
109936,0.35
109937,0.24
109938,0.27
109939,0.6
109940,0.12
109941,0.12
109942,0.35
109943,0.45
109944,0.5
109945,0.29
109946,0.37
109947,0.21
109948,0.23
109949,0.25
109950,0.26
109951,0.22
109952,0.44
109953,0.43
109954,0.5
109955,0.46
109956,0.36
109957,0.3
109958,0.06
109959,0.71
109960,0.56
109961,0.26
109962,0.52
109963,0.15
109964,0.46
109965,0.4
109966,0.3
109967,0.07
109968,0.17
109969,0.38
109970,0.49
109971,0.4
109972,0.41
109973,0.23
109974,0.65
109975,0.25
109976,0.36
109977,0.4
109978,0.1
109979,0.47
109980,0.53
109981,0.24
109982,0.3
109983,0.23
109984,0.12
109985,0.02
109986,0.31
109987,0.25
109988,0.2
109989,0.22
109990,0.32
109991,0.64
109992,0.46
109993,0.7
109994,0.44
109995,0.58
109996,0.29
109997,0.31
109998,0.02
109999,0.25
110000,0.32
110001,0.41
110002,0.18
110003,0.35
110004,0.11
110005,0.4
110006,0.19
110007,0.23
110008,0.3
110009,0.57
110010,0.34
110011,0.19
110012,0.17
110013,0.35
110014,0.28
110015,0.19
110016,0.13
110017,0.08
110018,0.45
110019,0.33
110020,0.04
110021,0.42
110022,0.65
110023,0.37
110024,0.39
110025,0.31
110026,0.66
110027,0.29
110028,0.58
110029,0.31
110030,0.41
110031,0.05
110032,0.17
110033,0.41
110034,0.5
110035,0.16
110036,0.35
110037,0.29
110038,0.34
110039,0.32
110040,0.07
110041,0.32
110042,0.22
110043,0.27
110044,0.7
110045,0.39
110046,0.25
110047,0.51
110048,0.26
110049,0.24
110050,0.16
110051,0.17
110052,0.27
110053,0.52
110054,0.86
110055,0.12
110056,0.43
110057,0.29
110058,0.13
110059,0.17
110060,0.19
110061,0.36
110062,0.59
110063,0.08
110064,0.44
110065,0.36
110066,0.35
110067,0.19
110068,0.32
110069,0.14
110070,0.38
110071,0.29
110072,0.36
110073,0.21
110074,0.53
110075,0.36
110076,0.29
110077,0.25
110078,0.52
110079,0.22
110080,0.23
110081,0.71
110082,0.07
110083,0.3
110084,0.27
110085,0.61
110086,0.35
110087,0.81
110088,0.12
110089,0.12
110090,0.63
110091,0.26
110092,0.38
110093,0.26
110094,0.29
110095,0.22
110096,0.27
110097,0.26
110098,0.27
110099,0.07
110100,0.1
110101,0.38
110102,0.31
110103,0.06
110104,0.28
110105,0.3
110106,0.78
110107,0.3
110108,0.4
110109,0.31
110110,0.25
110111,0.48
110112,0.24
110113,0.34
110114,0.63
110115,0.3
110116,0.41
110117,0.22
110118,0.19
110119,0.52
110120,0.35
110121,0.22
110122,0.59
110123,0.46
110124,0.18
110125,0.1
110126,0.19
110127,0.69
110128,0.7
110129,0.25
110130,0.36
110131,0.67
110132,0.24
110133,0.26
110134,0.24
110135,0.24
110136,0.23
110137,0.06
110138,0.38
110139,0.44
110140,0.38
110141,0.08
110142,0.62
110143,0.52
110144,0.27
110145,0.73
110146,0.15
110147,0.23
110148,0.3
110149,0.13
110150,0.12
110151,0.32
110152,0.17
110153,0.48
110154,0.26
110155,0.12
110156,0.36
110157,0.44
110158,0.34
110159,0.25
110160,0.27
110161,0.68
110162,0.29
110163,0.17
110164,0.18
110165,0.16
110166,0.81
110167,0.08
110168,0.07
110169,0.24
110170,0.13
110171,0.29
110172,0.45
110173,0.38
110174,0.24
110175,0.25
110176,0.19
110177,0.21
110178,0.09
110179,0.12
110180,0.08
110181,0.39
110182,0.43
110183,0.59
110184,0.2
110185,0.54
110186,0.45
110187,0.63
110188,0.07
110189,0.33
110190,0.29
110191,0.33
110192,0.22
110193,0.11
110194,0.2
110195,0.39
110196,0.58
110197,0.07
110198,0.22
110199,0.45
110200,0.16
110201,0.33
110202,0.02
110203,0.18
110204,0.73
110205,0.28
110206,0.63
110207,0.16
110208,0.34
110209,0.12
110210,0.31
110211,0.36
110212,0.33
110213,0.56
110214,0.58
110215,0.08
110216,0.33
110217,0.13
110218,0.25
110219,0.31
110220,0.33
110221,0.19
110222,0.2
110223,0.33
110224,0.51
110225,0.53
110226,0.18
110227,0.38
110228,0.45
110229,0.23
110230,0.43
110231,0.68
110232,0.18
110233,0.68
110234,0.51
110235,0.28
110236,0.45
110237,0.09
110238,0.38
110239,0.14
110240,0.61
110241,0.15
110242,0.07
110243,0.54
110244,0.27
110245,0.17
110246,0.23
110247,0.35
110248,0.27
110249,0.1
110250,0.02
110251,0.09
110252,0.07
110253,0.15
110254,0.23
110255,0.41
110256,0.53
110257,0.05
110258,0.05
110259,0.17
110260,0.39
110261,0.45
110262,0.27
110263,0.23
110264,0.34
110265,0.07
110266,0.17
110267,0.45
110268,0.15
110269,0.31
110270,0.19
110271,0.08
110272,0.12
110273,0.33
110274,0.35
110275,0.06
110276,0.43
110277,0.53
110278,0.2
110279,0.44
110280,0.1
110281,0.37
110282,0.26
110283,0.25
110284,0.65
110285,0.02
110286,0.1
110287,0.11
110288,0.37
110289,0.26
110290,0.47
110291,0.28
110292,0.37
110293,0.22
110294,0.21
110295,0.23
110296,0.58
110297,0.41
110298,0.2
110299,0.67
110300,0.28
110301,0.63
110302,0.47
110303,0.37
110304,0.59
110305,0.13
110306,0.4
110307,0.64
110308,0.7
110309,0.69
110310,0.54
110311,0.32
110312,0.32
110313,0.24
110314,0.43
110315,0.29
110316,0.19
110317,0.14
110318,0.17
110319,0.07
110320,0.22
110321,0.27
110322,0.18
110323,0.38
110324,0.71
110325,0.6
110326,0.39
110327,0.17
110328,0.38
110329,0.27
110330,0.29
110331,0.06
110332,0.13
110333,0.27
110334,0.43
110335,0.45
110336,0.33
110337,0.12
110338,0.23
110339,0.15
110340,0.38
110341,0.8
110342,0.35
110343,0.23
110344,0.2
110345,0.18
110346,0.15
110347,0.35
110348,0.33
110349,0.26
110350,0.19
110351,0.31
110352,0.3
110353,0.2
110354,0.79
110355,0.18
110356,0.21
110357,0.12
110358,0.54
110359,0.23
110360,0.4
110361,0.42
110362,0.35
110363,0.12
110364,0.33
110365,0.51
110366,0.33
110367,0.15
110368,0.33
110369,0.56
110370,0.5
110371,0.45
110372,0.29
110373,0.21
110374,0.27
110375,0.17
110376,0.33
110377,0.28
110378,0.23
110379,0.53
110380,0.3
110381,0.18
110382,0.34
110383,0.54
110384,0.15
110385,0.31
110386,0.85
110387,0.34
110388,0.37
110389,0.35
110390,0.51
110391,0.38
110392,0.56
110393,0.26
110394,0.24
110395,0.25
110396,0.25
110397,0.19
110398,0.77
110399,0.31
110400,0.18
110401,0.19
110402,0.32
110403,0.28
110404,0.2
110405,0.06
110406,0.39
110407,0.19
110408,0.68
110409,0.27
110410,0.43
110411,0.28
110412,0.23
110413,0.06
110414,0.36
110415,0.4
110416,0.13
110417,0.53
110418,0.78
110419,0.32
110420,0.3
110421,0.16
110422,0.32
110423,0.17
110424,0.21
110425,0.12
110426,0.18
110427,0.8
110428,0.15
110429,0.38
110430,0.49
110431,0.24
110432,0.62
110433,0.32
110434,0.3
110435,0.22
110436,0.03
110437,0.31
110438,0.45
110439,0.14
110440,0.17
110441,0.81
110442,0.1
110443,0.18
110444,0.19
110445,0.3
110446,0.78
110447,0.29
110448,0.11
110449,0.32
110450,0.06
110451,0.25
110452,0.73
110453,0.58
110454,0.09
110455,0.34
110456,0.41
110457,0.18
110458,0.33
110459,0.41
110460,0.28
110461,0.2
110462,0.25
110463,0.21
110464,0.63
110465,0.32
110466,0.61
110467,0.52
110468,0.44
110469,0.48
110470,0.39
110471,0.28
110472,0.46
110473,0.19
110474,0.12
110475,0.24
110476,0.05
110477,0.25
110478,0.28
110479,0.12
110480,0.42
110481,0.56
110482,0.18
110483,0.61
110484,0.36
110485,0.33
110486,0.34
110487,0.5
110488,0.41
110489,0.17
110490,0.93
110491,0.2
110492,0.15
110493,0.12
110494,0.15
110495,0.32
110496,0.16
110497,0.11
110498,0.28
110499,0.3
110500,0.2
110501,0.5
110502,0.46
110503,0.3
110504,0.18
110505,0.16
110506,0.7
110507,0.44
110508,0.29
110509,0.33
110510,0.37
110511,0.04
110512,0.25
110513,0.41
110514,0.06
110515,0.14
110516,0.05
110517,0.4
110518,0.33
110519,0.12
110520,0.23
110521,0.22
110522,0.46
110523,0.47
110524,0.15
110525,0.34
110526,0.91
110527,0.27
110528,0.77
110529,0.37
110530,0.37
110531,0.37
110532,0.4
110533,0.57
110534,0.1
110535,0.22
110536,0.22
110537,0.31
110538,0.45
110539,0.16
110540,0.5
110541,0.15
110542,0.32
110543,0.15
110544,0.4
110545,0.09
110546,0.19
110547,0.15
110548,0.2
110549,0.49
110550,0.38
110551,0.26
110552,0.28
110553,0.65
110554,0.32
110555,0.87
110556,0.66
110557,0.15
110558,0.2
110559,0.24
110560,0.05
110561,0.36
110562,0.24
110563,0.42
110564,0.38
110565,0.07
110566,0.4
110567,0.27
110568,0.05
110569,0.71
110570,0.38
110571,0.18
110572,0.4
110573,0.22
110574,0.29
110575,0.66
110576,0.6
110577,0.2
110578,0.18
110579,0.44
110580,0.25
110581,0.44
110582,0.11
110583,0.18
110584,0.27
110585,0.33
110586,0.36
110587,0.5
110588,0.42
110589,0.16
110590,0.2
110591,0.27
110592,0.64
110593,0.26
110594,0.33
110595,0.3
110596,0.34
110597,0.23
110598,0.25
110599,0.2
110600,0.19
110601,0.18
110602,0.21
110603,0.16
110604,0.42
110605,0.38
110606,0.14
110607,0.72
110608,0.6
110609,0.44
110610,0.42
110611,0.24
110612,0.6
110613,0.25
110614,0.39
110615,0.34
110616,0.35
110617,0.13
110618,0.39
110619,0.35
110620,0.23
110621,0.25
110622,0.28
110623,0.2
110624,0.46
110625,0.25
110626,0.2
110627,0.29
110628,0.18
110629,0.72
110630,0.33
110631,0.36
110632,0.34
110633,0.4
110634,0.52
110635,0.19
110636,0.17
110637,0.37
110638,0.32
110639,0.08
110640,0.12
110641,0.53
110642,0.31
110643,0.16
110644,0.17
110645,0.18
110646,0.31
110647,0.49
110648,0.5
110649,0.16
110650,0.65
110651,0.3
110652,0.37
110653,0.18
110654,0.72
110655,0.35
110656,0.71
110657,0.29
110658,0.56
110659,0.53
110660,0.34
110661,0.51
110662,0.33
110663,0.57
110664,0.44
110665,0.56
110666,0.18
110667,0.15
110668,0.18
110669,0.12
110670,0.18
110671,0.48
110672,0.28
110673,0.57
110674,0.24
110675,0.44
110676,0.38
110677,0.49
110678,0.1
110679,0.4
110680,0.29
110681,0.15
110682,0.13
110683,0.11
110684,0.27
110685,0.38
110686,0.09
110687,0.38
110688,0.06
110689,0.6
110690,0.27
110691,0.7
110692,0.58
110693,0.09
110694,0.28
110695,0.14
110696,0.43
110697,0.81
110698,0.26
110699,0.42
110700,0.3
110701,0.48
110702,0.34
110703,0.35
110704,0.47
110705,0.17
110706,0.36
110707,0.1
110708,0.23
110709,0.07
110710,0.86
110711,0.54
110712,0.09
110713,0.42
110714,0.4
110715,0.17
110716,0.55
110717,0.3
110718,0.08
110719,0.25
110720,0.28
110721,0.21
110722,0.27
110723,0.34
110724,0.51
110725,0.24
110726,0.21
110727,0.29
110728,0.08
110729,0.38
110730,0.61
110731,0.23
110732,0.49
110733,0.34
110734,0.27
110735,0.34
110736,0.41
110737,0.08
110738,0.43
110739,0.23
110740,0.1
110741,0.21
110742,0.45
110743,0.65
110744,0.25
110745,0.24
110746,0.46
110747,0.31
110748,0.33
110749,0.64
110750,0.96
110751,0.37
110752,0.14
110753,0.15
110754,0.28
110755,0.28
110756,0.2
110757,0.16
110758,0.23
110759,0.09
110760,0.2
110761,0.08
110762,0.64
110763,0.5
110764,0.74
110765,0.28
110766,0.18
110767,0.36
110768,0.52
110769,0.09
110770,0.32
110771,0.46
110772,0.02
110773,0.17
110774,0.28
110775,0.63
110776,0.37
110777,0.35
110778,0.2
110779,0.31
110780,0.51
110781,0.25
110782,0.3
110783,0.32
110784,0.24
110785,0.59
110786,0.4
110787,0.41
110788,0.28
110789,0.17
110790,0.36
110791,0.46
110792,0.44
110793,0.06
110794,0.31
110795,0.33
110796,0.09
110797,0.45
110798,0.25
110799,0.25
110800,0.88
110801,0.14
110802,0.44
110803,0.36
110804,0.38
110805,0.23
110806,0.76
110807,0.34
110808,0.25
110809,0.25
110810,0.45
110811,0.3
110812,0.38
110813,0.15
110814,0.39
110815,0.23
110816,0.21
110817,0.18
110818,0.33
110819,0.3
110820,0.43
110821,0.3
110822,0.28
110823,0.14
110824,0.79
110825,0.93
110826,0.15
110827,0.24
110828,0.72
110829,0.28
110830,0.49
110831,0.09
110832,0.23
110833,0.31
110834,0.49
110835,0.32
110836,0.25
110837,0.22
110838,0.28
110839,0.61
110840,0.52
110841,0.45
110842,0.41
110843,0.37
110844,0.22
110845,0.18
110846,0.26
110847,0.39
110848,0.35
110849,0.48
110850,0.39
110851,0.32
110852,0.38
110853,0.18
110854,0.07
110855,0.13
110856,0.36
110857,0.36
110858,0.26
110859,0.34
110860,0.34
110861,0.51
110862,0.34
110863,0.16
110864,0.08
110865,0.24
110866,0.48
110867,0.49
110868,0.37
110869,0.08
110870,0.32
110871,0.44
110872,0.24
110873,0.26
110874,0.31
110875,0.29
110876,0.27
110877,0.29
110878,0.32
110879,0.17
110880,0.09
110881,0.96
110882,0.26
110883,0.38
110884,0.09
110885,0.29
110886,0.57
110887,0.21
110888,0.46
110889,0.55
110890,0.24
110891,0.57
110892,0.37
110893,0.39
110894,0.28
